"AlamanceCounty",18028,276
"AlexanderCounty",4385,84
"AlleghanyCounty",1047,5
"AnsonCounty",2578,55
"AsheCounty",2121,41
"AveryCounty",2123,20
"BeaufortCounty",4592,95
"BertieCounty",1761,43
"BladenCounty",3260,42
"BrunswickCounty",9122,152
"BuncombeCounty",17671,315
"BurkeCounty",9963,153
"CabarrusCounty",21839,256
"CaldwellCounty",9323,104
"CamdenCounty",663,5
"CarteretCounty",5124,54
"CaswellCounty",2172,27
"CatawbaCounty",19373,301
"ChathamCounty",4644,88
"CherokeeCounty",2563,34
"ChowanCounty",1459,23
"ClayCounty",767,18
"ClevelandCounty",11444,224
"ColumbusCounty",6320,151
"CravenCounty",9281,124
"CumberlandCounty",28646,300
"CurrituckCounty",1545,16
"DareCounty",2114,10
"DavidsonCounty",16494,184
"DavieCounty",4067,37
"DuplinCounty",6261,133
"DurhamCounty",25164,220
"EdgecombeCounty",5566,111
"ForsythCounty",35700,375
"FranklinCounty",6846,49
"GastonCounty",26491,423
"GatesCounty",735,13
"GrahamCounty",585,12
"GranvilleCounty",5933,82
"GreeneCounty",2326,44
"GuilfordCounty",47176,700
"HalifaxCounty",5575,111
"HarnettCounty",11558,170
"HaywoodCounty",4363,96
"HendersonCounty",10158,159
"HertfordCounty",2096,63
"HokeCounty",4662,55
"HydeCounty",669,9
"IredellCounty",18713,208
"JacksonCounty",3597,56
"JohnstonCounty",21487,220
"JonesCounty",835,26
"LeeCounty",5990,77
"LenoirCounty",5978,114
"LincolnCounty",10031,85
"MaconCounty",3142,38
"MadisonCounty",1567,41
"MartinCounty",2242,40
"McDowellCounty",5214,63
"MecklenburgCounty",111634,950
"MitchellCounty",1449,16
"MontgomeryCounty",3316,93
"MooreCounty",8872,187
"NashCounty",11484,189
"NewHanoverCounty",19134,164
"NorthamptonCounty",1874,59
"OnslowCounty",16968,142
"OrangeCounty",8534,101
"PamlicoCounty",1116,13
"PasquotankCounty",3364,80
"PenderCounty",5404,69
"PerquimansCounty",1014,11
"PersonCounty",3366,67
"PittCounty",19653,87
"PolkCounty",1473,29
"RandolphCounty",14993,227
"RichmondCounty",4644,93
"RobesonCounty",16414,234
"RockinghamCounty",7548,108
"RowanCounty",16835,302
"RutherfordCounty",7304,206
"SampsonCounty",7912,110
"ScotlandCounty",3783,85
"StanlyCounty",7802,132
"StokesCounty",4061,79
"SurryCounty",8186,160
"SwainCounty",1216,18
"TransylvaniaCounty",2371,32
"TyrrellCounty",319,6
"UnionCounty",24333,217
"VanceCounty",4931,86
"WakeCounty",87219,720
"WarrenCounty",1791,20
"WashingtonCounty",1072,31
"WataugaCounty",4608,31
"WayneCounty",11157,245
"WilkesCounty",6644,112
"WilsonCounty",9672,173
"YadkinCounty",4012,48
"YanceyCounty",1619,28
