"AlamanceCounty",3977,55
"AlexanderCounty",534,7
"AlleghanyCounty",237,0
"AnsonCounty",616,6
"AsheCounty",269,1
"AveryCounty",362,0
"BeaufortCounty",981,25
"BertieCounty",605,10
"BladenCounty",925,15
"BrunswickCounty",1667,27
"BuncombeCounty",3179,82
"BurkeCounty",2142,42
"CabarrusCounty",4074,73
"CaldwellCounty",1681,18
"CamdenCounty",116,3
"CarteretCounty",727,5
"CaswellCounty",367,5
"CatawbaCounty",3217,52
"ChathamCounty",1695,58
"CherokeeCounty",649,12
"ChowanCounty",369,4
"ClayCounty",124,2
"ClevelandCounty",2290,65
"ColumbusCounty",1401,57
"CravenCounty",1685,39
"CumberlandCounty",5610,77
"CurrituckCounty",184,3
"DareCounty",276,3
"DavidsonCounty",2820,37
"DavieCounty",576,6
"DuplinCounty",2403,54
"DurhamCounty",7825,95
"EdgecombeCounty",1386,49
"ForsythCounty",7097,103
"FranklinCounty",1225,31
"GastonCounty",5275,85
"GatesCounty",145,3
"GrahamCounty",174,3
"GranvilleCounty",1760,50
"GreeneCounty",623,5
"GuilfordCounty",8736,185
"HalifaxCounty",1046,19
"HarnettCounty",2287,54
"HaywoodCounty",618,31
"HendersonCounty",2048,64
"HertfordCounty",765,30
"HokeCounty",1217,18
"HydeCounty",126,5
"IredellCounty",3100,32
"JacksonCounty",660,7
"JohnstonCounty",4566,57
"JonesCounty",159,11
"LeeCounty",1671,15
"LenoirCounty",1021,33
"LincolnCounty",1687,14
"MaconCounty",621,2
"MadisonCounty",109,1
"MartinCounty",466,9
"McDowellCounty",1018,27
"MecklenburgCounty",28975,356
"MitchellCounty",161,3
"MontgomeryCounty",1049,32
"MooreCounty",1722,33
"NashCounty",2431,41
"NewHanoverCounty",4352,32
"NorthamptonCounty",462,17
"OnslowCounty",2260,25
"OrangeCounty",2688,55
"PamlicoCounty",269,2
"PasquotankCounty",711,31
"PenderCounty",970,7
"PerquimansCounty",188,3
"PersonCounty",441,8
"PittCounty",4976,29
"PolkCounty",322,11
"RandolphCounty",2884,54
"RichmondCounty",1037,17
"RobesonCounty",4624,78
"RockinghamCounty",1291,14
"RowanCounty",3421,102
"RutherfordCounty",1241,32
"SampsonCounty",2254,28
"ScotlandCounty",1202,15
"StanlyCounty",2014,56
"StokesCounty",458,4
"SurryCounty",1345,23
"SwainCounty",150,3
"TransylvaniaCounty",333,8
"TyrrellCounty",116,3
"UnionCounty",4893,59
"VanceCounty",1057,44
"WakeCounty",17756,245
"WarrenCounty",348,7
"WashingtonCounty",212,8
"WataugaCounty",905,1
"WayneCounty",3427,69
"WilkesCounty",1258,34
"WilsonCounty",2275,53
"YadkinCounty",749,9
"YanceyCounty",216,0
