"AlamanceCounty",11909,164
"AlexanderCounty",3071,38
"AlleghanyCounty",737,3
"AnsonCounty",1645,36
"AsheCounty",1481,27
"AveryCounty",1555,16
"BeaufortCounty",3211,61
"BertieCounty",1356,27
"BladenCounty",2158,26
"BrunswickCounty",5268,78
"BuncombeCounty",10936,201
"BurkeCounty",7024,85
"CabarrusCounty",13273,164
"CaldwellCounty",6866,31
"CamdenCounty",360,5
"CarteretCounty",3168,17
"CaswellCounty",1373,10
"CatawbaCounty",12937,196
"ChathamCounty",3164,67
"CherokeeCounty",1553,16
"ChowanCounty",962,20
"ClayCounty",494,5
"ClevelandCounty",7969,156
"ColumbusCounty",4256,90
"CravenCounty",5955,88
"CumberlandCounty",16236,145
"CurrituckCounty",827,11
"DareCounty",1332,5
"DavidsonCounty",10446,96
"DavieCounty",2486,14
"DuplinCounty",4652,81
"DurhamCounty",16720,145
"EdgecombeCounty",3566,82
"ForsythCounty",23404,235
"FranklinCounty",3743,39
"GastonCounty",18228,265
"GatesCounty",428,12
"GrahamCounty",475,11
"GranvilleCounty",4099,68
"GreeneCounty",1683,34
"GuilfordCounty",28775,342
"HalifaxCounty",3441,57
"HarnettCounty",6816,101
"HaywoodCounty",2684,72
"HendersonCounty",6335,91
"HertfordCounty",1556,52
"HokeCounty",3119,36
"HydeCounty",472,6
"IredellCounty",11132,110
"JacksonCounty",2625,18
"JohnstonCounty",13179,121
"JonesCounty",467,16
"LeeCounty",4085,44
"LenoirCounty",3825,80
"LincolnCounty",6439,40
"MaconCounty",1827,12
"MadisonCounty",977,20
"MartinCounty",1640,26
"McDowellCounty",3691,39
"MecklenburgCounty",72177,618
"MitchellCounty",953,10
"MontgomeryCounty",2287,48
"MooreCounty",5766,80
"NashCounty",6796,124
"NewHanoverCounty",10828,97
"NorthamptonCounty",1227,27
"OnslowCounty",10511,82
"OrangeCounty",5744,68
"PamlicoCounty",611,5
"PasquotankCounty",2156,59
"PenderCounty",3301,23
"PerquimansCounty",635,5
"PersonCounty",1995,27
"PittCounty",13198,69
"PolkCounty",953,14
"RandolphCounty",9339,147
"RichmondCounty",3052,52
"RobesonCounty",11247,142
"RockinghamCounty",5244,31
"RowanCounty",10731,189
"RutherfordCounty",5229,137
"SampsonCounty",5400,69
"ScotlandCounty",2816,58
"StanlyCounty",5078,92
"StokesCounty",2454,40
"SurryCounty",5231,92
"SwainCounty",842,8
"TransylvaniaCounty",1186,11
"TyrrellCounty",205,4
"UnionCounty",15016,116
"VanceCounty",3109,69
"WakeCounty",51999,373
"WarrenCounty",1213,11
"WashingtonCounty",581,16
"WataugaCounty",2978,20
"WayneCounty",8098,156
"WilkesCounty",4532,80
"WilsonCounty",6357,119
"YadkinCounty",2818,28
"YanceyCounty",1140,9
