"AlamanceCounty",2365,41
"AlexanderCounty",288,2
"AlleghanyCounty",166,0
"AnsonCounty",317,3
"AsheCounty",152,1
"AveryCounty",90,0
"BeaufortCounty",369,2
"BertieCounty",263,5
"BladenCounty",608,6
"BrunswickCounty",1234,20
"BuncombeCounty",1815,47
"BurkeCounty",1633,26
"CabarrusCounty",2549,48
"CaldwellCounty",1197,11
"CamdenCounty",68,2
"CarteretCounty",328,5
"CaswellCounty",191,2
"CatawbaCounty",2074,28
"ChathamCounty",1290,52
"CherokeeCounty",266,4
"ChowanCounty",150,1
"ClayCounty",64,0
"ClevelandCounty",1143,18
"ColumbusCounty",881,48
"CravenCounty",680,12
"CumberlandCounty",2987,50
"CurrituckCounty",72,0
"DareCounty",206,2
"DavidsonCounty",1730,18
"DavieCounty",407,5
"DuplinCounty",1970,48
"DurhamCounty",6080,79
"EdgecombeCounty",626,12
"ForsythCounty",5148,52
"FranklinCounty",846,25
"GastonCounty",3263,47
"GatesCounty",46,2
"GrahamCounty",35,0
"GranvilleCounty",1221,27
"GreeneCounty",324,3
"GuilfordCounty",5498,154
"HalifaxCounty",678,6
"HarnettCounty",1243,39
"HaywoodCounty",393,12
"HendersonCounty",1459,53
"HertfordCounty",316,11
"HokeCounty",710,9
"HydeCounty",37,0
"IredellCounty",1782,17
"JacksonCounty",438,5
"JohnstonCounty",3207,45
"JonesCounty",78,3
"LeeCounty",1261,11
"LenoirCounty",558,11
"LincolnCounty",825,9
"MaconCounty",457,2
"MadisonCounty",42,0
"MartinCounty",249,6
"McDowellCounty",675,13
"MecklenburgCounty",21876,225
"MitchellCounty",78,2
"MontgomeryCounty",626,13
"MooreCounty",980,20
"NashCounty",1130,12
"NewHanoverCounty",2467,20
"NorthamptonCounty",286,16
"OnslowCounty",1026,10
"OrangeCounty",1329,47
"PamlicoCounty",67,1
"PasquotankCounty",388,19
"PenderCounty",643,3
"PerquimansCounty",80,2
"PersonCounty",207,2
"PittCounty",1899,11
"PolkCounty",149,5
"RandolphCounty",2149,37
"RichmondCounty",500,9
"RobesonCounty",2745,53
"RockinghamCounty",528,3
"RowanCounty",2148,48
"RutherfordCounty",707,13
"SampsonCounty",1455,14
"ScotlandCounty",331,2
"StanlyCounty",1026,24
"StokesCounty",284,3
"SurryCounty",916,9
"SwainCounty",117,2
"TransylvaniaCounty",132,1
"TyrrellCounty",93,1
"UnionCounty",3016,42
"VanceCounty",759,40
"WakeCounty",11753,164
"WarrenCounty",256,6
"WashingtonCounty",128,4
"WataugaCounty",277,0
"WayneCounty",2373,40
"WilkesCounty",780,11
"WilsonCounty",1458,34
"YadkinCounty",524,6
"YanceyCounty",75,0
