"AlamanceCounty",3881,54
"AlexanderCounty",516,7
"AlleghanyCounty",226,0
"AnsonCounty",577,4
"AsheCounty",266,1
"AveryCounty",348,0
"BeaufortCounty",918,23
"BertieCounty",577,8
"BladenCounty",893,15
"BrunswickCounty",1622,26
"BuncombeCounty",3081,82
"BurkeCounty",2104,38
"CabarrusCounty",3966,68
"CaldwellCounty",1653,18
"CamdenCounty",113,3
"CarteretCounty",677,5
"CaswellCounty",349,4
"CatawbaCounty",3129,52
"ChathamCounty",1654,57
"CherokeeCounty",614,12
"ChowanCounty",346,3
"ClayCounty",116,2
"ClevelandCounty",2176,61
"ColumbusCounty",1357,56
"CravenCounty",1591,34
"CumberlandCounty",5389,76
"CurrituckCounty",182,3
"DareCounty",271,3
"DavidsonCounty",2714,34
"DavieCounty",553,6
"DuplinCounty",2372,53
"DurhamCounty",7666,93
"EdgecombeCounty",1342,47
"ForsythCounty",6956,98
"FranklinCounty",1207,31
"GastonCounty",5087,81
"GatesCounty",138,3
"GrahamCounty",143,3
"GranvilleCounty",1715,49
"GreeneCounty",593,5
"GuilfordCounty",8437,180
"HalifaxCounty",1006,19
"HarnettCounty",2210,52
"HaywoodCounty",603,31
"HendersonCounty",1994,64
"HertfordCounty",744,29
"HokeCounty",1138,17
"HydeCounty",126,5
"IredellCounty",3045,30
"JacksonCounty",638,7
"JohnstonCounty",4460,56
"JonesCounty",157,11
"LeeCounty",1631,14
"LenoirCounty",996,31
"LincolnCounty",1575,14
"MaconCounty",593,2
"MadisonCounty",99,1
"MartinCounty",453,10
"McDowellCounty",972,26
"MecklenburgCounty",28416,347
"MitchellCounty",150,3
"MontgomeryCounty",1042,30
"MooreCounty",1630,27
"NashCounty",2295,39
"NewHanoverCounty",4231,30
"NorthamptonCounty",449,17
"OnslowCounty",2151,25
"OrangeCounty",2636,55
"PamlicoCounty",267,2
"PasquotankCounty",695,30
"PenderCounty",940,5
"PerquimansCounty",186,3
"PersonCounty",427,7
"PittCounty",4852,29
"PolkCounty",308,10
"RandolphCounty",2809,52
"RichmondCounty",995,16
"RobesonCounty",4455,75
"RockinghamCounty",1207,14
"RowanCounty",3325,94
"RutherfordCounty",1160,33
"SampsonCounty",2200,28
"ScotlandCounty",1095,13
"StanlyCounty",1891,56
"StokesCounty",424,3
"SurryCounty",1313,23
"SwainCounty",142,3
"TransylvaniaCounty",329,7
"TyrrellCounty",116,3
"UnionCounty",4750,58
"VanceCounty",1032,44
"WakeCounty",17416,239
"WarrenCounty",338,7
"WashingtonCounty",209,8
"WataugaCounty",816,1
"WayneCounty",3336,67
"WilkesCounty",1201,33
"WilsonCounty",2196,49
"YadkinCounty",736,7
"YanceyCounty",209,0
