"AlamanceCounty",1309,37
"AlexanderCounty",134,1
"AlleghanyCounty",37,0
"AnsonCounty",162,1
"AsheCounty",60,1
"AveryCounty",18,0
"BeaufortCounty",110,0
"BertieCounty",151,4
"BladenCounty",406,4
"BrunswickCounty",677,7
"BuncombeCounty",711,29
"BurkeCounty",1129,20
"CabarrusCounty",1399,33
"CaldwellCounty",534,4
"CamdenCounty",33,0
"CarteretCounty",110,3
"CaswellCounty",147,2
"CatawbaCounty",1018,13
"ChathamCounty",999,43
"CherokeeCounty",48,2
"ChowanCounty",30,0
"ClayCounty",11,0
"ClevelandCounty",407,5
"ColumbusCounty",570,39
"CravenCounty",405,7
"CumberlandCounty",1402,41
"CurrituckCounty",21,0
"DareCounty",77,1
"DavidsonCounty",1114,15
"DavieCounty",234,3
"DuplinCounty",1595,28
"DurhamCounty",4148,67
"EdgecombeCounty",352,9
"ForsythCounty",3423,37
"FranklinCounty",403,21
"GastonCounty",1443,12
"GatesCounty",27,2
"GrahamCounty",10,0
"GranvilleCounty",850,21
"GreeneCounty",192,3
"GuilfordCounty",3208,118
"HalifaxCounty",329,4
"HarnettCounty",712,30
"HaywoodCounty",107,0
"HendersonCounty",738,50
"HertfordCounty",174,10
"HokeCounty",415,3
"HydeCounty",20,0
"IredellCounty",945,7
"JacksonCounty",147,1
"JohnstonCounty",1789,33
"JonesCounty",39,3
"LeeCounty",875,8
"LenoirCounty",391,11
"LincolnCounty",334,1
"MaconCounty",293,1
"MadisonCounty",15,0
"MartinCounty",148,4
"McDowellCounty",280,2
"MecklenburgCounty",13317,154
"MitchellCounty",51,0
"MontgomeryCounty",358,9
"MooreCounty",543,13
"NashCounty",552,6
"NewHanoverCounty",1161,7
"NorthamptonCounty",189,15
"OnslowCounty",359,3
"OrangeCounty",848,42
"PamlicoCounty",26,0
"PasquotankCounty",225,17
"PenderCounty",303,2
"PerquimansCounty",37,2
"PersonCounty",123,1
"PittCounty",844,6
"PolkCounty",89,4
"RandolphCounty",1330,31
"RichmondCounty",326,7
"RobesonCounty",1383,42
"RockinghamCounty",267,2
"RowanCounty",1361,41
"RutherfordCounty",352,9
"SampsonCounty",1117,7
"ScotlandCounty",152,2
"StanlyCounty",481,5
"StokesCounty",147,1
"SurryCounty",525,2
"SwainCounty",61,1
"TransylvaniaCounty",37,1
"TyrrellCounty",19,0
"UnionCounty",1551,25
"VanceCounty",532,39
"WakeCounty",6299,52
"WarrenCounty",174,5
"WashingtonCounty",41,3
"WataugaCounty",104,0
"WayneCounty",1926,29
"WilkesCounty",592,6
"WilsonCounty",800,23
"YadkinCounty",357,5
"YanceyCounty",51,0
