"Alamance",281,20
"Alexander",28,0
"Alleghany",14,0
"Anson",57,0
"Ashe",34,0
"Avery",2,0
"Beaufort",33,0
"Bertie",115,4
"Bladen",91,2
"Brunswick",81,2
"Buncombe",279,16
"Burke",337,14
"Cabarrus",448,21
"Caldwell",110,2
"Camden",3,0
"Carteret",35,3
"Caswell",54,1
"Catawba",167,3
"Chatham",587,25
"Cherokee",20,1
"Chowan",16,0
"Clay",5,0
"Cleveland",73,2
"Columbus",304,22
"Craven",186,4
"Cumberland",600,16
"Currituck",13,0
"Dare",18,1
"Davidson",360,11
"Davie",79,2
"Duplin",707,12
"Durham",1359,44
"Edgecombe",190,9
"Forsyth",1022,9
"Franklin",151,20
"Gaston",250,7
"Gates",24,1
"Graham",2,0
"Granville",258,8
"Greene",66,2
"Guilford",1101,54
"Halifax",151,1
"Harnett",278,21
"Haywood",42,0
"Henderson",319,45
"Hertford",72,1
"Hoke",214,1
"Hyde",1,0
"Iredell",236,5
"Jackson",26,1
"Johnston",363,17
"Jones",26,3
"Lee",376,3
"Lenoir",194,7
"Lincoln",61,0
"Macon",18,1
"Madison",2,0
"Martin",61,4
"McDowell",52,1
"Mecklenburg",3478,80
"Mitchell",8,0
"Montgomery",93,3
"Moore",150,10
"Nash",184,4
"NewHanover",164,4
"Northampton",144,12
"Onslow",97,2
"Orange",314,40
"Pamlico",9,0
"Pasquotank",100,9
"Pender",74,1
"Perquimans",23,2
"Person",39,1
"Pitt",267,2
"Polk",35,4
"Randolph",624,12
"Richmond",153,2
"Robeson",680,11
"Rockingham",73,2
"Rowan",613,25
"Rutherford",171,5
"Sampson",405,1
"Scotland",69,0
"Stanly",54,4
"Stokes",58,0
"Surry",173,1
"Swain",10,0
"Transylvania",11,0
"Tyrrell",4,0
"Union",407,17
"Vance",266,19
"Wake",1519,34
"Warren",54,1
"Washington",27,3
"Watauga",14,0
"Wayne",1045,20
"Wilkes",483,3
"Wilson",325,9
"Yadkin",149,2
"Yancey",10,0
