"AlamanceCounty",11049,124
"AlexanderCounty",2839,31
"AlleghanyCounty",681,2
"AnsonCounty",1519,27
"AsheCounty",1330,27
"AveryCounty",1389,15
"BeaufortCounty",2839,61
"BertieCounty",1270,27
"BladenCounty",1943,26
"BrunswickCounty",4739,74
"BuncombeCounty",9995,169
"BurkeCounty",6554,74
"CabarrusCounty",12042,152
"CaldwellCounty",6318,31
"CamdenCounty",321,5
"CarteretCounty",2919,17
"CaswellCounty",1237,9
"CatawbaCounty",11853,167
"ChathamCounty",2997,65
"CherokeeCounty",1372,15
"ChowanCounty",878,20
"ClayCounty",428,5
"ClevelandCounty",7214,145
"ColumbusCounty",3836,85
"CravenCounty",5403,87
"CumberlandCounty",14716,141
"CurrituckCounty",714,11
"DareCounty",1164,5
"DavidsonCounty",9425,86
"DavieCounty",2277,13
"DuplinCounty",4386,67
"DurhamCounty",15487,141
"EdgecombeCounty",3336,82
"ForsythCounty",21691,231
"FranklinCounty",3365,39
"GastonCounty",16651,249
"GatesCounty",386,12
"GrahamCounty",427,11
"GranvilleCounty",3817,64
"GreeneCounty",1587,33
"GuilfordCounty",26290,318
"HalifaxCounty",3085,52
"HarnettCounty",6256,96
"HaywoodCounty",2370,68
"HendersonCounty",5711,90
"HertfordCounty",1446,52
"HokeCounty",2897,35
"HydeCounty",373,5
"IredellCounty",10087,102
"JacksonCounty",2449,18
"JohnstonCounty",12278,113
"JonesCounty",429,16
"LeeCounty",3723,44
"LenoirCounty",3429,74
"LincolnCounty",5804,26
"MaconCounty",1570,9
"MadisonCounty",867,19
"MartinCounty",1497,25
"McDowellCounty",3361,39
"MecklenburgCounty",66419,579
"MitchellCounty",910,9
"MontgomeryCounty",2045,47
"MooreCounty",5242,76
"NashCounty",6358,121
"NewHanoverCounty",10093,94
"NorthamptonCounty",1121,27
"OnslowCounty",9458,71
"OrangeCounty",5326,66
"PamlicoCounty",555,5
"PasquotankCounty",1935,44
"PenderCounty",2993,22
"PerquimansCounty",585,5
"PersonCounty",1764,23
"PittCounty",12186,69
"PolkCounty",813,13
"RandolphCounty",8666,129
"RichmondCounty",2770,50
"RobesonCounty",10352,139
"RockinghamCounty",4725,28
"RowanCounty",9852,174
"RutherfordCounty",4722,98
"SampsonCounty",5106,61
"ScotlandCounty",2641,55
"StanlyCounty",4647,78
"StokesCounty",2195,31
"SurryCounty",4747,84
"SwainCounty",734,8
"TransylvaniaCounty",993,11
"TyrrellCounty",184,3
"UnionCounty",13554,103
"VanceCounty",2837,69
"WakeCounty",46759,351
"WarrenCounty",1122,9
"WashingtonCounty",509,13
"WataugaCounty",2761,17
"WayneCounty",7727,151
"WilkesCounty",4193,75
"WilsonCounty",5848,109
"YadkinCounty",2560,28
"YanceyCounty",1070,5
