"AlamanceCounty",7910,111
"AlexanderCounty",1853,18
"AlleghanyCounty",432,1
"AnsonCounty",1021,16
"AsheCounty",849,3
"AveryCounty",1068,10
"BeaufortCounty",1854,55
"BertieCounty",977,26
"BladenCounty",1447,20
"BrunswickCounty",3345,64
"BuncombeCounty",6204,134
"BurkeCounty",4503,68
"CabarrusCounty",7846,110
"CaldwellCounty",3935,25
"CamdenCounty",205,4
"CarteretCounty",1949,15
"CaswellCounty",893,8
"CatawbaCounty",7743,102
"ChathamCounty",2475,65
"CherokeeCounty",1006,15
"ChowanCounty",682,18
"ClayCounty",301,5
"ClevelandCounty",4710,113
"ColumbusCounty",2891,74
"CravenCounty",3509,74
"CumberlandCounty",10285,122
"CurrituckCounty",412,5
"DareCounty",724,4
"DavidsonCounty",5990,56
"DavieCounty",1421,13
"DuplinCounty",3533,63
"DurhamCounty",11948,125
"EdgecombeCounty",2717,73
"ForsythCounty",14919,173
"FranklinCounty",2253,33
"GastonCounty",11286,193
"GatesCounty",254,7
"GrahamCounty",285,11
"GranvilleCounty",2722,59
"GreeneCounty",1276,28
"GuilfordCounty",18417,259
"HalifaxCounty",2152,38
"HarnettCounty",4474,79
"HaywoodCounty",1400,43
"HendersonCounty",3433,73
"HertfordCounty",1063,42
"HokeCounty",2137,33
"HydeCounty",191,5
"IredellCounty",6380,56
"JacksonCounty",1555,10
"JohnstonCounty",8425,78
"JonesCounty",303,15
"LeeCounty",2678,32
"LenoirCounty",2428,55
"LincolnCounty",3867,20
"MaconCounty",988,9
"MadisonCounty",593,17
"MartinCounty",928,21
"McDowellCounty",2125,35
"MecklenburgCounty",47547,470
"MitchellCounty",599,6
"MontgomeryCounty",1501,43
"MooreCounty",3392,65
"NashCounty",4743,112
"NewHanoverCounty",7589,62
"NorthamptonCounty",884,25
"OnslowCounty",6074,45
"OrangeCounty",4163,62
"PamlicoCounty",435,3
"PasquotankCounty",1188,35
"PenderCounty",2022,17
"PerquimansCounty",375,4
"PersonCounty",1110,13
"PittCounty",8741,58
"PolkCounty",524,13
"RandolphCounty",5931,94
"RichmondCounty",2064,40
"RobesonCounty",7824,114
"RockinghamCounty",3387,23
"RowanCounty",6394,137
"RutherfordCounty",2811,80
"SampsonCounty",3936,49
"ScotlandCounty",2092,43
"StanlyCounty",3241,78
"StokesCounty",1308,20
"SurryCounty",3084,49
"SwainCounty",432,5
"TransylvaniaCounty",611,9
"TyrrellCounty",149,3
"UnionCounty",8749,77
"VanceCounty",1985,60
"WakeCounty",32111,304
"WarrenCounty",857,8
"WashingtonCounty",342,8
"WataugaCounty",2085,8
"WayneCounty",6172,119
"WilkesCounty",2967,55
"WilsonCounty",4370,85
"YadkinCounty",1740,18
"YanceyCounty",661,2
