"AlamanceCounty",14548,178
"AlexanderCounty",3641,59
"AlleghanyCounty",861,4
"AnsonCounty",2141,45
"AsheCounty",1750,36
"AveryCounty",1725,17
"BeaufortCounty",3945,76
"BertieCounty",1561,35
"BladenCounty",2740,35
"BrunswickCounty",7047,107
"BuncombeCounty",14099,267
"BurkeCounty",8726,115
"CabarrusCounty",16999,208
"CaldwellCounty",8169,59
"CamdenCounty",492,5
"CarteretCounty",4098,27
"CaswellCounty",1810,17
"CatawbaCounty",16389,255
"ChathamCounty",3907,70
"CherokeeCounty",1945,17
"ChowanCounty",1280,21
"ClayCounty",618,11
"ClevelandCounty",9602,203
"ColumbusCounty",5396,126
"CravenCounty",7578,110
"CumberlandCounty",21894,234
"CurrituckCounty",1176,14
"DareCounty",1765,7
"DavidsonCounty",13649,142
"DavieCounty",3246,22
"DuplinCounty",5404,119
"DurhamCounty",20100,181
"EdgecombeCounty",4224,92
"ForsythCounty",29288,295
"FranklinCounty",4863,41
"GastonCounty",22166,340
"GatesCounty",578,12
"GrahamCounty",538,12
"GranvilleCounty",4907,74
"GreeneCounty",2050,37
"GuilfordCounty",36946,454
"HalifaxCounty",4710,86
"HarnettCounty",8758,126
"HaywoodCounty",3549,81
"HendersonCounty",8169,127
"HertfordCounty",1853,55
"HokeCounty",3817,51
"HydeCounty",607,6
"IredellCounty",15164,169
"JacksonCounty",3091,46
"JohnstonCounty",16399,168
"JonesCounty",625,16
"LeeCounty",5069,65
"LenoirCounty",4952,96
"LincolnCounty",8188,57
"MaconCounty",2358,12
"MadisonCounty",1260,31
"MartinCounty",1931,33
"McDowellCounty",4474,54
"MecklenburgCounty",90074,791
"MitchellCounty",1182,15
"MontgomeryCounty",2824,74
"MooreCounty",7404,141
"NashCounty",8911,149
"NewHanoverCounty",14484,134
"NorthamptonCounty",1615,27
"OnslowCounty",13770,118
"OrangeCounty",7127,87
"PamlicoCounty",819,8
"PasquotankCounty",2824,74
"PenderCounty",4279,51
"PerquimansCounty",793,5
"PersonCounty",2706,57
"PittCounty",16143,72
"PolkCounty",1244,20
"RandolphCounty",12058,190
"RichmondCounty",3892,76
"RobesonCounty",13789,185
"RockinghamCounty",6443,49
"RowanCounty",13776,258
"RutherfordCounty",6421,186
"SampsonCounty",6297,83
"ScotlandCounty",3269,68
"StanlyCounty",6237,103
"StokesCounty",3362,60
"SurryCounty",6706,112
"SwainCounty",1096,16
"TransylvaniaCounty",1713,22
"TyrrellCounty",274,6
"UnionCounty",19161,165
"VanceCounty",3893,77
"WakeCounty",68893,495
"WarrenCounty",1494,15
"WashingtonCounty",850,24
"WataugaCounty",3567,25
"WayneCounty",9720,191
"WilkesCounty",5647,92
"WilsonCounty",7790,141
"YadkinCounty",3416,40
"YanceyCounty",1367,23
