"AlamanceCounty",14458,178
"AlexanderCounty",3624,59
"AlleghanyCounty",849,4
"AnsonCounty",2129,45
"AsheCounty",1738,36
"AveryCounty",1717,17
"BeaufortCounty",3927,73
"BertieCounty",1560,35
"BladenCounty",2727,35
"BrunswickCounty",6986,105
"BuncombeCounty",14022,267
"BurkeCounty",8691,113
"CabarrusCounty",16887,208
"CaldwellCounty",8138,59
"CamdenCounty",489,5
"CarteretCounty",4089,21
"CaswellCounty",1803,17
"CatawbaCounty",16305,254
"ChathamCounty",3881,70
"CherokeeCounty",1933,17
"ChowanCounty",1276,21
"ClayCounty",616,11
"ClevelandCounty",9575,203
"ColumbusCounty",5382,126
"CravenCounty",7517,108
"CumberlandCounty",21723,232
"CurrituckCounty",1168,14
"DareCounty",1757,7
"DavidsonCounty",13543,142
"DavieCounty",3217,22
"DuplinCounty",5392,118
"DurhamCounty",20015,180
"EdgecombeCounty",4190,92
"ForsythCounty",29068,291
"FranklinCounty",4833,41
"GastonCounty",22074,340
"GatesCounty",573,12
"GrahamCounty",538,12
"GranvilleCounty",4864,74
"GreeneCounty",2039,35
"GuilfordCounty",36716,453
"HalifaxCounty",4676,85
"HarnettCounty",8721,126
"HaywoodCounty",3535,81
"HendersonCounty",8108,127
"HertfordCounty",1841,55
"HokeCounty",3805,51
"HydeCounty",600,6
"IredellCounty",15058,166
"JacksonCounty",3073,46
"JohnstonCounty",16333,166
"JonesCounty",621,16
"LeeCounty",5034,65
"LenoirCounty",4924,96
"LincolnCounty",8151,57
"MaconCounty",2343,12
"MadisonCounty",1244,31
"MartinCounty",1924,33
"McDowellCounty",4448,52
"MecklenburgCounty",89511,788
"MitchellCounty",1181,14
"MontgomeryCounty",2804,74
"MooreCounty",7346,141
"NashCounty",8860,149
"NewHanoverCounty",14372,133
"NorthamptonCounty",1609,27
"OnslowCounty",13693,117
"OrangeCounty",7094,86
"PamlicoCounty",808,8
"PasquotankCounty",2807,74
"PenderCounty",4252,51
"PerquimansCounty",786,5
"PersonCounty",2696,56
"PittCounty",16048,72
"PolkCounty",1239,20
"RandolphCounty",11985,190
"RichmondCounty",3874,76
"RobesonCounty",13761,184
"RockinghamCounty",6414,48
"RowanCounty",13663,256
"RutherfordCounty",6365,185
"SampsonCounty",6275,81
"ScotlandCounty",3251,68
"StanlyCounty",6207,102
"StokesCounty",3312,60
"SurryCounty",6632,112
"SwainCounty",1095,16
"TransylvaniaCounty",1700,17
"TyrrellCounty",273,6
"UnionCounty",19044,165
"VanceCounty",3879,77
"WakeCounty",68460,496
"WarrenCounty",1492,15
"WashingtonCounty",836,24
"WataugaCounty",3533,25
"WayneCounty",9693,190
"WilkesCounty",5605,91
"WilsonCounty",7754,141
"YadkinCounty",3397,40
"YanceyCounty",1365,23
