"Alamance",126,3
"Alexander",5,0
"Alleghany",6,0
"Anson",30,0
"Ashe",5,0
"Avery",0,0
"Beaufort",21,0
"Bertie",51,2
"Bladen",34,0
"Brunswick",50,2
"Buncombe",78,4
"Burke",117,9
"Cabarrus",318,15
"Caldwell",44,0
"Camden",2,0
"Carteret",27,3
"Caswell",34,0
"Catawba",59,1
"Chatham",403,11
"Cherokee",19,1
"Chowan",6,0
"Clay",5,0
"Cleveland",48,2
"Columbus",167,11
"Craven",44,4
"Cumberland",290,8
"Currituck",5,0
"Dare",14,1
"Davidson",183,9
"Davie",31,2
"Duplin",132,2
"Durham",773,23
"Edgecombe",123,5
"Forsyth",287,5
"Franklin",106,19
"Gaston",147,3
"Gates",9,0
"Graham",2,0
"Granville",160,5
"Greene",22,0
"Guilford",464,33
"Halifax",69,1
"Harnett",188,9
"Haywood",15,0
"Henderson",210,21
"Hertford",45,1
"Hoke",101,0
"Hyde",1,0
"Iredell",128,5
"Jackson",18,0
"Johnston",173,16
"Jones",18,2
"Lee",207,1
"Lenoir",90,4
"Lincoln",35,0
"Macon",3,1
"Madison",1,0
"Martin",21,1
"McDowell",28,1
"Mecklenburg",1758,53
"Mitchell",5,0
"Montgomery",38,2
"Moore",93,3
"Nash",102,3
"NewHanover",83,3
"Northampton",91,4
"Onslow",51,2
"Orange",230,18
"Pamlico",8,0
"Pasquotank",38,1
"Pender",16,1
"Perquimans",14,2
"Person",23,1
"Pitt",144,2
"Polk",26,0
"Randolph",255,4
"Richmond",61,2
"Robeson",249,3
"Rockingham",30,2
"Rowan",417,24
"Rutherford",145,5
"Sampson",94,1
"Scotland",30,0
"Stanly",29,4
"Stokes",10,0
"Surry",20,1
"Swain",4,0
"Transylvania",7,0
"Tyrrell",4,0
"Union",271,13
"Vance",119,8
"Wake",919,20
"Warren",17,0
"Washington",25,3
"Watauga",8,0
"Wayne",688,12
"Wilkes",128,1
"Wilson",182,7
"Yadkin",25,1
"Yancey",1,0
