"AlamanceCounty",519,23
"AlexanderCounty",43,0
"AlleghanyCounty",30,0
"AnsonCounty",78,1
"AsheCounty",41,0
"AveryCounty",6,0
"BeaufortCounty",43,0
"BertieCounty",134,4
"BladenCounty",163,2
"BrunswickCounty",156,3
"BuncombeCounty",401,34
"BurkeCounty",584,16
"CabarrusCounty",612,23
"CaldwellCounty",214,3
"CamdenCounty",3,0
"CarteretCounty",40,3
"CaswellCounty",97,1
"CatawbaCounty",310,10
"ChathamCounty",745,37
"CherokeeCounty",22,1
"ChowanCounty",17,0
"ClayCounty",8,0
"ClevelandCounty",127,2
"ColumbusCounty",374,28
"CravenCounty",238,5
"CumberlandCounty",798,26
"CurrituckCounty",15,0
"DareCounty",23,1
"DavidsonCounty",529,12
"DavieCounty",122,2
"DuplinCounty",1062,20
"DurhamCounty",2227,51
"EdgecombeCounty",230,9
"ForsythCounty",1874,18
"FranklinCounty",193,21
"GastonCounty",368,8
"GatesCounty",24,1
"GrahamCounty",5,0
"GranvilleCounty",557,13
"GreeneCounty",106,2
"GuilfordCounty",1743,81
"HalifaxCounty",209,1
"HarnettCounty",345,30
"HaywoodCounty",63,0
"HendersonCounty",379,47
"HertfordCounty",138,6
"HokeCounty",283,1
"HydeCounty",2,0
"IredellCounty",354,5
"JacksonCounty",55,1
"JohnstonCounty",650,20
"JonesCounty",25,3
"LeeCounty",541,4
"LenoirCounty",254,8
"LincolnCounty",106,0
"MaconCounty",157,1
"MadisonCounty",3,0
"MartinCounty",78,4
"McDowellCounty",101,1
"MecklenburgCounty",5744,111
"MitchellCounty",13,0
"MontgomeryCounty",164,5
"MooreCounty",259,10
"NashCounty",244,4
"NewHanoverCounty",269,5
"NorthamptonCounty",158,14
"OnslowCounty",136,2
"OrangeCounty",408,40
"PamlicoCounty",13,0
"PasquotankCounty",115,13
"PenderCounty",115,1
"PerquimansCounty",25,2
"PersonCounty",63,1
"PittCounty",404,2
"PolkCounty",48,4
"RandolphCounty",809,15
"RichmondCounty",184,4
"RobesonCounty",876,14
"RockinghamCounty",115,2
"RowanCounty",773,35
"RutherfordCounty",197,6
"SampsonCounty",626,4
"ScotlandCounty",98,0
"StanlyCounty",119,4
"StokesCounty",89,0
"SurryCounty",292,2
"SwainCounty",23,0
"TransylvaniaCounty",16,1
"TyrrellCounty",4,0
"UnionCounty",599,21
"VanceCounty",375,26
"WakeCounty",2371,41
"WarrenCounty",110,2
"WashingtonCounty",32,3
"WataugaCounty",39,0
"WayneCounty",1337,20
"WilkesCounty",513,6
"WilsonCounty",452,13
"YadkinCounty",221,3
"YanceyCounty",21,0
