"AlamanceCounty",15459,217
"AlexanderCounty",3860,72
"AlleghanyCounty",906,4
"AnsonCounty",2254,51
"AsheCounty",1839,40
"AveryCounty",1798,20
"BeaufortCounty",4181,79
"BertieCounty",1616,41
"BladenCounty",2898,38
"BrunswickCounty",7825,132
"BuncombeCounty",15120,289
"BurkeCounty",9115,136
"CabarrusCounty",18144,229
"CaldwellCounty",8512,66
"CamdenCounty",567,5
"CarteretCounty",4345,43
"CaswellCounty",1920,21
"CatawbaCounty",17228,275
"ChathamCounty",4085,75
"CherokeeCounty",2081,18
"ChowanCounty",1345,22
"ClayCounty",648,18
"ClevelandCounty",10115,214
"ColumbusCounty",5720,140
"CravenCounty",8140,113
"CumberlandCounty",23650,260
"CurrituckCounty",1349,15
"DareCounty",1838,8
"DavidsonCounty",14463,149
"DavieCounty",3489,28
"DuplinCounty",5617,124
"DurhamCounty",21297,201
"EdgecombeCounty",4563,99
"ForsythCounty",31305,338
"FranklinCounty",5195,43
"GastonCounty",23386,373
"GatesCounty",664,12
"GrahamCounty",552,12
"GranvilleCounty",5116,76
"GreeneCounty",2127,39
"GuilfordCounty",39157,539
"HalifaxCounty",4943,95
"HarnettCounty",9407,147
"HaywoodCounty",3802,83
"HendersonCounty",8605,128
"HertfordCounty",1934,59
"HokeCounty",4054,53
"HydeCounty",620,8
"IredellCounty",16130,185
"JacksonCounty",3270,48
"JohnstonCounty",17527,181
"JonesCounty",700,16
"LeeCounty",5357,66
"LenoirCounty",5364,105
"LincolnCounty",8683,66
"MaconCounty",2534,27
"MadisonCounty",1323,32
"MartinCounty",2042,37
"McDowellCounty",4746,55
"MecklenburgCounty",95323,839
"MitchellCounty",1231,16
"MontgomeryCounty",2994,84
"MooreCounty",7767,170
"NashCounty",9578,167
"NewHanoverCounty",15829,141
"NorthamptonCounty",1666,28
"OnslowCounty",14426,133
"OrangeCounty",7601,93
"PamlicoCounty",931,9
"PasquotankCounty",3022,77
"PenderCounty",4560,55
"PerquimansCounty",884,8
"PersonCounty",2907,61
"PittCounty",17183,77
"PolkCounty",1334,26
"RandolphCounty",12918,196
"RichmondCounty",4108,89
"RobesonCounty",14928,199
"RockinghamCounty",6713,59
"RowanCounty",14636,270
"RutherfordCounty",6680,194
"SampsonCounty",6598,89
"ScotlandCounty",3434,74
"StanlyCounty",6686,111
"StokesCounty",3606,64
"SurryCounty",7269,133
"SwainCounty",1149,16
"TransylvaniaCounty",1868,26
"TyrrellCounty",300,6
"UnionCounty",20351,191
"VanceCounty",4205,78
"WakeCounty",73304,519
"WarrenCounty",1567,18
"WashingtonCounty",965,28
"WataugaCounty",3863,29
"WayneCounty",10163,213
"WilkesCounty",5911,101
"WilsonCounty",8276,145
"YadkinCounty",3590,45
"YanceyCounty",1427,23
