"AlamanceCounty",15094,207
"AlexanderCounty",3781,71
"AlleghanyCounty",889,4
"AnsonCounty",2216,51
"AsheCounty",1797,40
"AveryCounty",1782,18
"BeaufortCounty",4083,79
"BertieCounty",1598,39
"BladenCounty",2828,38
"BrunswickCounty",7543,121
"BuncombeCounty",14671,274
"BurkeCounty",8948,128
"CabarrusCounty",17648,222
"CaldwellCounty",8388,65
"CamdenCounty",532,5
"CarteretCounty",4195,43
"CaswellCounty",1880,19
"CatawbaCounty",16906,265
"ChathamCounty",4022,73
"CherokeeCounty",2013,17
"ChowanCounty",1320,21
"ClayCounty",633,18
"ClevelandCounty",9889,209
"ColumbusCounty",5586,133
"CravenCounty",7938,113
"CumberlandCounty",22907,252
"CurrituckCounty",1272,14
"DareCounty",1820,8
"DavidsonCounty",14168,148
"DavieCounty",3388,23
"DuplinCounty",5540,121
"DurhamCounty",20822,190
"EdgecombeCounty",4457,95
"ForsythCounty",30617,322
"FranklinCounty",5055,42
"GastonCounty",22891,369
"GatesCounty",627,12
"GrahamCounty",548,12
"GranvilleCounty",5030,75
"GreeneCounty",2100,38
"GuilfordCounty",38403,517
"HalifaxCounty",4882,94
"HarnettCounty",9144,133
"HaywoodCounty",3684,81
"HendersonCounty",8426,127
"HertfordCounty",1892,56
"HokeCounty",3964,52
"HydeCounty",613,7
"IredellCounty",15707,175
"JacksonCounty",3159,47
"JohnstonCounty",17089,175
"JonesCounty",668,16
"LeeCounty",5259,65
"LenoirCounty",5217,103
"LincolnCounty",8488,61
"MaconCounty",2500,12
"MadisonCounty",1303,32
"MartinCounty",1993,36
"McDowellCounty",4646,55
"MecklenburgCounty",93325,816
"MitchellCounty",1222,15
"MontgomeryCounty",2932,81
"MooreCounty",7614,160
"NashCounty",9280,155
"NewHanoverCounty",15359,136
"NorthamptonCounty",1649,28
"OnslowCounty",14168,126
"OrangeCounty",7438,90
"PamlicoCounty",891,9
"PasquotankCounty",2946,74
"PenderCounty",4436,51
"PerquimansCounty",854,6
"PersonCounty",2826,59
"PittCounty",16759,76
"PolkCounty",1299,25
"RandolphCounty",12598,194
"RichmondCounty",4035,83
"RobesonCounty",14167,186
"RockinghamCounty",6607,55
"RowanCounty",14318,265
"RutherfordCounty",6586,193
"SampsonCounty",6447,86
"ScotlandCounty",3361,71
"StanlyCounty",6472,104
"StokesCounty",3506,62
"SurryCounty",7067,124
"SwainCounty",1120,15
"TransylvaniaCounty",1817,23
"TyrrellCounty",292,6
"UnionCounty",19844,186
"VanceCounty",4066,78
"WakeCounty",71580,512
"WarrenCounty",1538,16
"WashingtonCounty",938,27
"WataugaCounty",3733,28
"WayneCounty",9985,200
"WilkesCounty",5823,97
"WilsonCounty",8054,141
"YadkinCounty",3529,42
"YanceyCounty",1400,23
