"AlamanceCounty",18858,288
"AlexanderCounty",4423,84
"AlleghanyCounty",1080,5
"AnsonCounty",2613,55
"AsheCounty",2201,42
"AveryCounty",2153,20
"BeaufortCounty",4714,97
"BertieCounty",1788,44
"BladenCounty",3353,42
"BrunswickCounty",9274,153
"BuncombeCounty",17991,322
"BurkeCounty",10076,159
"CabarrusCounty",22175,260
"CaldwellCounty",9462,110
"CamdenCounty",684,5
"CarteretCounty",5220,57
"CaswellCounty",2186,29
"CatawbaCounty",19697,307
"ChathamCounty",4744,89
"CherokeeCounty",2615,34
"ChowanCounty",1486,23
"ClayCounty",794,18
"ClevelandCounty",11595,227
"ColumbusCounty",6388,151
"CravenCounty",9423,127
"CumberlandCounty",29756,313
"CurrituckCounty",1575,16
"DareCounty",2150,10
"DavidsonCounty",16914,193
"DavieCounty",4157,39
"DuplinCounty",6323,137
"DurhamCounty",25588,228
"EdgecombeCounty",5669,113
"ForsythCounty",36635,395
"FranklinCounty",7033,51
"GastonCounty",26981,438
"GatesCounty",749,13
"GrahamCounty",627,12
"GranvilleCounty",5988,83
"GreeneCounty",2385,47
"GuilfordCounty",48360,714
"HalifaxCounty",5661,112
"HarnettCounty",11903,177
"HaywoodCounty",4466,97
"HendersonCounty",10286,160
"HertfordCounty",2111,64
"HokeCounty",4836,56
"HydeCounty",672,9
"IredellCounty",19107,219
"JacksonCounty",3628,56
"JohnstonCounty",22042,223
"JonesCounty",889,28
"LeeCounty",6109,81
"LenoirCounty",6194,121
"LincolnCounty",10240,86
"MaconCounty",3155,40
"MadisonCounty",1605,42
"MartinCounty",2284,45
"McDowellCounty",5296,63
"MecklenburgCounty",113621,970
"MitchellCounty",1473,16
"MontgomeryCounty",3355,96
"MooreCounty",8983,191
"NashCounty",11639,194
"NewHanoverCounty",19442,171
"NorthamptonCounty",1894,60
"OnslowCounty",17547,149
"OrangeCounty",8570,101
"PamlicoCounty",1121,13
"PasquotankCounty",3432,84
"PenderCounty",5534,69
"PerquimansCounty",1024,12
"PersonCounty",3451,71
"PittCounty",20284,96
"PolkCounty",1496,30
"RandolphCounty",15216,231
"RichmondCounty",4751,97
"RobesonCounty",16678,247
"RockinghamCounty",7786,124
"RowanCounty",17077,306
"RutherfordCounty",7406,213
"SampsonCounty",8023,113
"ScotlandCounty",3856,87
"StanlyCounty",7920,134
"StokesCounty",4182,79
"SurryCounty",8375,167
"SwainCounty",1214,17
"TransylvaniaCounty",2385,33
"TyrrellCounty",323,6
"UnionCounty",24712,225
"VanceCounty",4985,87
"WakeCounty",89022,730
"WarrenCounty",1808,20
"WashingtonCounty",1119,31
"WataugaCounty",4849,31
"WayneCounty",11360,246
"WilkesCounty",6848,115
"WilsonCounty",9791,179
"YadkinCounty",4115,53
"YanceyCounty",1635,28
