"AlamanceCounty",5181,79
"AlexanderCounty",865,9
"AlleghanyCounty",297,2
"AnsonCounty",728,10
"AsheCounty",434,3
"AveryCounty",618,0
"BeaufortCounty",1371,42
"BertieCounty",726,19
"BladenCounty",1088,19
"BrunswickCounty",2186,46
"BuncombeCounty",4116,103
"BurkeCounty",2669,52
"CabarrusCounty",4894,91
"CaldwellCounty",2487,19
"CamdenCounty",135,3
"CarteretCounty",1137,5
"CaswellCounty",619,5
"CatawbaCounty",4435,62
"ChathamCounty",1930,61
"CherokeeCounty",773,14
"ChowanCounty",529,10
"ClayCounty",221,3
"ClevelandCounty",3157,86
"ColumbusCounty",1704,62
"CravenCounty",2329,60
"CumberlandCounty",7048,99
"CurrituckCounty",224,4
"DareCounty",370,3
"DavidsonCounty",3717,43
"DavieCounty",763,8
"DuplinCounty",2795,54
"DurhamCounty",9021,101
"EdgecombeCounty",1988,57
"ForsythCounty",8834,119
"FranklinCounty",1467,32
"GastonCounty",7399,116
"GatesCounty",168,3
"GrahamCounty",247,8
"GranvilleCounty",2002,50
"GreeneCounty",955,13
"GuilfordCounty",11376,208
"HalifaxCounty",1416,27
"HarnettCounty",2940,69
"HaywoodCounty",714,36
"HendersonCounty",2506,66
"HertfordCounty",852,34
"HokeCounty",1548,25
"HydeCounty",174,5
"IredellCounty",3818,34
"JacksonCounty",1056,7
"JohnstonCounty",5638,62
"JonesCounty",200,15
"LeeCounty",2101,20
"LenoirCounty",1450,41
"LincolnCounty",2395,16
"MaconCounty",755,7
"MadisonCounty",246,1
"MartinCounty",640,17
"McDowellCounty",1322,32
"MecklenburgCounty",33779,387
"MitchellCounty",228,4
"MontgomeryCounty",1190,38
"MooreCounty",2266,43
"NashCounty",3365,75
"NewHanoverCounty",5254,37
"NorthamptonCounty",562,19
"OnslowCounty",3329,29
"OrangeCounty",3088,58
"PamlicoCounty",318,2
"PasquotankCounty",873,35
"PenderCounty",1398,13
"PerquimansCounty",250,4
"PersonCounty",662,10
"PittCounty",6142,39
"PolkCounty",397,11
"RandolphCounty",3765,63
"RichmondCounty",1426,29
"RobesonCounty",6026,95
"RockinghamCounty",1967,19
"RowanCounty",4122,116
"RutherfordCounty",1751,55
"SampsonCounty",2750,31
"ScotlandCounty",1630,24
"StanlyCounty",2438,62
"StokesCounty",685,10
"SurryCounty",1853,30
"SwainCounty",284,4
"TransylvaniaCounty",420,9
"TyrrellCounty",132,3
"UnionCounty",5913,65
"VanceCounty",1206,47
"WakeCounty",21145,270
"WarrenCounty",433,7
"WashingtonCounty",250,8
"WataugaCounty",1393,6
"WayneCounty",4589,80
"WilkesCounty",1744,38
"WilsonCounty",2994,64
"YadkinCounty",1028,9
"YanceyCounty",317,0
