"AlamanceCounty",3630,48
"AlexanderCounty",475,4
"AlleghanyCounty",218,0
"AnsonCounty",534,4
"AsheCounty",246,1
"AveryCounty",313,0
"BeaufortCounty",805,12
"BertieCounty",523,7
"BladenCounty",814,12
"BrunswickCounty",1508,26
"BuncombeCounty",2808,76
"BurkeCounty",1988,33
"CabarrusCounty",3684,60
"CaldwellCounty",1544,17
"CamdenCounty",107,3
"CarteretCounty",599,5
"CaswellCounty",303,3
"CatawbaCounty",2897,50
"ChathamCounty",1584,57
"CherokeeCounty",554,10
"ChowanCounty",293,3
"ClayCounty",106,2
"ClevelandCounty",1927,56
"ColumbusCounty",1290,53
"CravenCounty",1210,30
"CumberlandCounty",4902,75
"CurrituckCounty",141,0
"DareCounty",255,2
"DavidsonCounty",2519,33
"DavieCounty",522,6
"DuplinCounty",2129,53
"DurhamCounty",7418,88
"EdgecombeCounty",1222,38
"ForsythCounty",6707,94
"FranklinCounty",1167,31
"GastonCounty",4730,74
"GatesCounty",114,3
"GrahamCounty",118,0
"GranvilleCounty",1666,48
"GreeneCounty",495,5
"GuilfordCounty",7909,176
"HalifaxCounty",942,18
"HarnettCounty",1953,50
"HaywoodCounty",567,31
"HendersonCounty",1869,64
"HertfordCounty",658,25
"HokeCounty",1039,16
"HydeCounty",124,3
"IredellCounty",2617,26
"JacksonCounty",523,7
"JohnstonCounty",4192,54
"JonesCounty",143,11
"LeeCounty",1550,13
"LenoirCounty",924,26
"LincolnCounty",1395,14
"MaconCounty",572,2
"MadisonCounty",88,1
"MartinCounty",408,9
"McDowellCounty",875,27
"MecklenburgCounty",27235,337
"MitchellCounty",101,3
"MontgomeryCounty",1013,25
"MooreCounty",1489,26
"NashCounty",2027,34
"NewHanoverCounty",3798,27
"NorthamptonCounty",395,17
"OnslowCounty",1772,20
"OrangeCounty",2552,54
"PamlicoCounty",224,2
"PasquotankCounty",638,29
"PenderCounty",865,5
"PerquimansCounty",167,3
"PersonCounty",393,6
"PittCounty",4428,27
"PolkCounty",253,8
"RandolphCounty",2630,49
"RichmondCounty",869,13
"RobesonCounty",4173,71
"RockinghamCounty",1098,13
"RowanCounty",3109,86
"RutherfordCounty",1082,22
"SampsonCounty",1737,23
"ScotlandCounty",889,12
"StanlyCounty",1761,52
"StokesCounty",398,3
"SurryCounty",1257,21
"SwainCounty",139,3
"TransylvaniaCounty",299,6
"TyrrellCounty",111,2
"UnionCounty",4488,57
"VanceCounty",1000,43
"WakeCounty",16663,222
"WarrenCounty",308,7
"WashingtonCounty",198,8
"WataugaCounty",564,1
"WayneCounty",3085,64
"WilkesCounty",1134,31
"WilsonCounty",2004,46
"YadkinCounty",700,7
"YanceyCounty",117,0
