"AlamanceCounty",5738,93
"AlexanderCounty",1170,12
"AlleghanyCounty",352,1
"AnsonCounty",772,13
"AsheCounty",556,3
"AveryCounty",692,2
"BeaufortCounty",1505,47
"BertieCounty",756,21
"BladenCounty",1143,19
"BrunswickCounty",2396,52
"BuncombeCounty",4549,109
"BurkeCounty",2975,57
"CabarrusCounty",5425,95
"CaldwellCounty",2888,19
"CamdenCounty",148,3
"CarteretCounty",1367,5
"CaswellCounty",688,6
"CatawbaCounty",5201,64
"ChathamCounty",2084,63
"CherokeeCounty",821,15
"ChowanCounty",551,18
"ClayCounty",255,3
"ClevelandCounty",3584,91
"ColumbusCounty",1955,66
"CravenCounty",2554,64
"CumberlandCounty",7784,105
"CurrituckCounty",253,4
"DareCounty",453,3
"DavidsonCounty",4170,48
"DavieCounty",878,8
"DuplinCounty",2959,54
"DurhamCounty",9816,103
"EdgecombeCounty",2172,65
"ForsythCounty",10050,129
"FranklinCounty",1614,32
"GastonCounty",8356,145
"GatesCounty",174,3
"GrahamCounty",259,10
"GranvilleCounty",2176,52
"GreeneCounty",1029,16
"GuilfordCounty",13032,215
"HalifaxCounty",1600,31
"HarnettCounty",3254,75
"HaywoodCounty",809,36
"HendersonCounty",2682,67
"HertfordCounty",893,35
"HokeCounty",1679,27
"HydeCounty",179,5
"IredellCounty",4260,34
"JacksonCounty",1188,8
"JohnstonCounty",6208,69
"JonesCounty",212,15
"LeeCounty",2222,24
"LenoirCounty",1661,42
"LincolnCounty",2745,16
"MaconCounty",803,7
"MadisonCounty",342,7
"MartinCounty",702,20
"McDowellCounty",1471,34
"MecklenburgCounty",36464,409
"MitchellCounty",335,4
"MontgomeryCounty",1247,39
"MooreCounty",2412,56
"NashCounty",3770,83
"NewHanoverCounty",5767,44
"NorthamptonCounty",631,22
"OnslowCounty",3893,33
"OrangeCounty",3329,59
"PamlicoCounty",341,3
"PasquotankCounty",934,35
"PenderCounty",1551,17
"PerquimansCounty",271,4
"PersonCounty",778,10
"PittCounty",6665,41
"PolkCounty",414,13
"RandolphCounty",4293,71
"RichmondCounty",1545,35
"RobesonCounty",6530,101
"RockinghamCounty",2413,19
"RowanCounty",4565,121
"RutherfordCounty",1877,69
"SampsonCounty",3061,31
"ScotlandCounty",1726,31
"StanlyCounty",2560,74
"StokesCounty",819,13
"SurryCounty",2200,38
"SwainCounty",318,5
"TransylvaniaCounty",456,9
"TyrrellCounty",134,3
"UnionCounty",6424,66
"VanceCounty",1331,47
"WakeCounty",23223,280
"WarrenCounty",523,7
"WashingtonCounty",278,8
"WataugaCounty",1508,6
"WayneCounty",5019,99
"WilkesCounty",2077,42
"WilsonCounty",3396,70
"YadkinCounty",1177,11
"YanceyCounty",392,2
