"AlamanceCounty",8733,114
"AlexanderCounty",2099,21
"AlleghanyCounty",507,1
"AnsonCounty",1176,18
"AsheCounty",1018,3
"AveryCounty",1196,13
"BeaufortCounty",2052,58
"BertieCounty",1063,25
"BladenCounty",1563,21
"BrunswickCounty",3667,66
"BuncombeCounty",7148,136
"BurkeCounty",5172,71
"CabarrusCounty",8919,120
"CaldwellCounty",4581,25
"CamdenCounty",232,4
"CarteretCounty",2201,16
"CaswellCounty",979,8
"CatawbaCounty",9046,117
"ChathamCounty",2609,65
"CherokeeCounty",1080,15
"ChowanCounty",724,19
"ClayCounty",316,5
"ClevelandCounty",5355,119
"ColumbusCounty",3061,74
"CravenCounty",4016,78
"CumberlandCounty",11455,126
"CurrituckCounty",505,6
"DareCounty",803,4
"DavidsonCounty",6819,61
"DavieCounty",1662,13
"DuplinCounty",3773,63
"DurhamCounty",12947,128
"EdgecombeCounty",2905,76
"ForsythCounty",17035,189
"FranklinCounty",2491,37
"GastonCounty",12668,196
"GatesCounty",292,10
"GrahamCounty",319,11
"GranvilleCounty",3099,60
"GreeneCounty",1357,27
"GuilfordCounty",20629,276
"HalifaxCounty",2362,42
"HarnettCounty",4944,84
"HaywoodCounty",1652,53
"HendersonCounty",4002,85
"HertfordCounty",1156,42
"HokeCounty",2359,34
"HydeCounty",215,5
"IredellCounty",7516,61
"JacksonCounty",1834,10
"JohnstonCounty",9413,89
"JonesCounty",324,15
"LeeCounty",2922,36
"LenoirCounty",2709,59
"LincolnCounty",4370,20
"MaconCounty",1097,9
"MadisonCounty",681,17
"MartinCounty",1052,21
"McDowellCounty",2505,37
"MecklenburgCounty",52432,486
"MitchellCounty",711,6
"MontgomeryCounty",1631,44
"MooreCounty",3904,69
"NashCounty",5183,113
"NewHanoverCounty",8307,68
"NorthamptonCounty",928,27
"OnslowCounty",7190,52
"OrangeCounty",4485,62
"PamlicoCounty",469,5
"PasquotankCounty",1347,36
"PenderCounty",2308,19
"PerquimansCounty",415,4
"PersonCounty",1299,16
"PittCounty",9590,59
"PolkCounty",571,13
"RandolphCounty",6714,104
"RichmondCounty",2298,41
"RobesonCounty",8439,114
"RockinghamCounty",3775,23
"RowanCounty",7238,150
"RutherfordCounty",3316,80
"SampsonCounty",4251,53
"ScotlandCounty",2257,49
"StanlyCounty",3590,78
"StokesCounty",1543,23
"SurryCounty",3537,52
"SwainCounty",506,5
"TransylvaniaCounty",701,10
"TyrrellCounty",159,3
"UnionCounty",9907,86
"VanceCounty",2234,62
"WakeCounty",35785,323
"WarrenCounty",972,9
"WashingtonCounty",371,8
"WataugaCounty",2332,8
"WayneCounty",6666,127
"WilkesCounty",3263,66
"WilsonCounty",4787,89
"YadkinCounty",2000,21
"YanceyCounty",803,4
