"AlamanceCounty",7033,97
"AlexanderCounty",1579,17
"AlleghanyCounty",381,1
"AnsonCounty",905,14
"AsheCounty",757,3
"AveryCounty",913,8
"BeaufortCounty",1692,54
"BertieCounty",890,24
"BladenCounty",1323,19
"BrunswickCounty",2929,57
"BuncombeCounty",5479,130
"BurkeCounty",3849,64
"CabarrusCounty",6783,107
"CaldwellCounty",3463,21
"CamdenCounty",177,4
"CarteretCounty",1692,14
"CaswellCounty",830,6
"CatawbaCounty",6691,85
"ChathamCounty",2346,65
"CherokeeCounty",919,15
"ChowanCounty",616,18
"ClayCounty",277,5
"ClevelandCounty",4205,108
"ColumbusCounty",2704,71
"CravenCounty",3097,69
"CumberlandCounty",9287,115
"CurrituckCounty",322,5
"DareCounty",627,4
"DavidsonCounty",5214,51
"DavieCounty",1215,13
"DuplinCounty",3314,56
"DurhamCounty",11141,112
"EdgecombeCounty",2502,71
"ForsythCounty",12968,164
"FranklinCounty",1957,33
"GastonCounty",9997,181
"GatesCounty",209,6
"GrahamCounty",272,11
"GranvilleCounty",2501,57
"GreeneCounty",1182,25
"GuilfordCounty",16328,239
"HalifaxCounty",1953,36
"HarnettCounty",3878,77
"HaywoodCounty",1124,40
"HendersonCounty",3110,71
"HertfordCounty",978,41
"HokeCounty",1934,31
"HydeCounty",184,5
"IredellCounty",5396,50
"JacksonCounty",1381,8
"JohnstonCounty",7478,73
"JonesCounty",271,15
"LeeCounty",2453,30
"LenoirCounty",2105,52
"LincolnCounty",3369,20
"MaconCounty",928,9
"MadisonCounty",505,17
"MartinCounty",826,21
"McDowellCounty",1836,34
"MecklenburgCounty",42495,443
"MitchellCounty",505,6
"MontgomeryCounty",1381,41
"MooreCounty",2850,65
"NashCounty",4370,108
"NewHanoverCounty",6840,53
"NorthamptonCounty",815,25
"OnslowCounty",5178,40
"OrangeCounty",3831,62
"PamlicoCounty",397,3
"PasquotankCounty",1067,35
"PenderCounty",1871,17
"PerquimansCounty",329,4
"PersonCounty",964,11
"PittCounty",7771,48
"PolkCounty",473,13
"RandolphCounty",5285,82
"RichmondCounty",1836,38
"RobesonCounty",7319,110
"RockinghamCounty",3026,22
"RowanCounty",5577,130
"RutherfordCounty",2371,74
"SampsonCounty",3594,43
"ScotlandCounty",1938,39
"StanlyCounty",2921,78
"StokesCounty",1141,16
"SurryCounty",2747,44
"SwainCounty",395,5
"TransylvaniaCounty",539,9
"TyrrellCounty",140,3
"UnionCounty",7622,73
"VanceCounty",1713,55
"WakeCounty",27806,289
"WarrenCounty",650,8
"WashingtonCounty",309,8
"WataugaCounty",1825,6
"WayneCounty",5687,112
"WilkesCounty",2620,50
"WilsonCounty",3976,77
"YadkinCounty",1514,14
"YanceyCounty",549,2
