"AlamanceCounty",3962,54
"AlexanderCounty",528,7
"AlleghanyCounty",236,0
"AnsonCounty",606,4
"AsheCounty",268,1
"AveryCounty",362,0
"BeaufortCounty",971,24
"BertieCounty",594,9
"BladenCounty",914,15
"BrunswickCounty",1646,27
"BuncombeCounty",3151,82
"BurkeCounty",2130,40
"CabarrusCounty",4041,70
"CaldwellCounty",1675,18
"CamdenCounty",115,3
"CarteretCounty",718,5
"CaswellCounty",362,5
"CatawbaCounty",3204,52
"ChathamCounty",1689,58
"CherokeeCounty",646,12
"ChowanCounty",361,4
"ClayCounty",123,2
"ClevelandCounty",2254,63
"ColumbusCounty",1378,57
"CravenCounty",1669,39
"CumberlandCounty",5533,77
"CurrituckCounty",184,3
"DareCounty",272,3
"DavidsonCounty",2797,37
"DavieCounty",568,6
"DuplinCounty",2394,54
"DurhamCounty",7780,95
"EdgecombeCounty",1373,49
"ForsythCounty",7067,103
"FranklinCounty",1212,31
"GastonCounty",5224,84
"GatesCounty",144,3
"GrahamCounty",165,3
"GranvilleCounty",1746,50
"GreeneCounty",618,5
"GuilfordCounty",8689,181
"HalifaxCounty",1040,19
"HarnettCounty",2272,54
"HaywoodCounty",613,31
"HendersonCounty",2032,64
"HertfordCounty",755,30
"HokeCounty",1195,18
"HydeCounty",126,5
"IredellCounty",3098,32
"JacksonCounty",659,7
"JohnstonCounty",4542,57
"JonesCounty",159,11
"LeeCounty",1661,15
"LenoirCounty",1014,33
"LincolnCounty",1659,14
"MaconCounty",604,2
"MadisonCounty",110,1
"MartinCounty",461,9
"McDowellCounty",1011,27
"MecklenburgCounty",28844,354
"MitchellCounty",159,3
"MontgomeryCounty",1052,30
"MooreCounty",1703,29
"NashCounty",2400,40
"NewHanoverCounty",4328,30
"NorthamptonCounty",459,17
"OnslowCounty",2237,25
"OrangeCounty",2675,55
"PamlicoCounty",270,2
"PasquotankCounty",709,31
"PenderCounty",966,7
"PerquimansCounty",187,3
"PersonCounty",437,8
"PittCounty",4945,29
"PolkCounty",320,11
"RandolphCounty",2863,54
"RichmondCounty",1026,17
"RobesonCounty",4565,76
"RockinghamCounty",1286,14
"RowanCounty",3402,100
"RutherfordCounty",1231,32
"SampsonCounty",2250,28
"ScotlandCounty",1174,13
"StanlyCounty",1989,56
"StokesCounty",453,3
"SurryCounty",1334,23
"SwainCounty",144,3
"TransylvaniaCounty",333,7
"TyrrellCounty",116,3
"UnionCounty",4849,59
"VanceCounty",1050,44
"WakeCounty",17681,244
"WarrenCounty",347,7
"WashingtonCounty",209,8
"WataugaCounty",896,1
"WayneCounty",3400,69
"WilkesCounty",1244,34
"WilsonCounty",2262,52
"YadkinCounty",746,9
"YanceyCounty",215,0
