"AlamanceCounty",2207,41
"AlexanderCounty",270,2
"AlleghanyCounty",98,0
"AnsonCounty",302,2
"AsheCounty",119,1
"AveryCounty",83,0
"BeaufortCounty",348,2
"BertieCounty",247,5
"BladenCounty",584,7
"BrunswickCounty",1188,17
"BuncombeCounty",1689,46
"BurkeCounty",1556,26
"CabarrusCounty",2406,46
"CaldwellCounty",1121,9
"CamdenCounty",63,2
"CarteretCounty",295,4
"CaswellCounty",184,2
"CatawbaCounty",1898,24
"ChathamCounty",1234,50
"CherokeeCounty",236,3
"ChowanCounty",138,1
"ClayCounty",58,0
"ClevelandCounty",1019,14
"ColumbusCounty",826,46
"CravenCounty",631,10
"CumberlandCounty",2734,50
"CurrituckCounty",70,0
"DareCounty",199,1
"DavidsonCounty",1643,17
"DavieCounty",371,3
"DuplinCounty",1937,42
"DurhamCounty",5871,77
"EdgecombeCounty",579,11
"ForsythCounty",4925,48
"FranklinCounty",783,25
"GastonCounty",3013,37
"GatesCounty",43,2
"GrahamCounty",27,0
"GranvilleCounty",1176,25
"GreeneCounty",308,3
"GuilfordCounty",5209,147
"HalifaxCounty",639,6
"HarnettCounty",1141,36
"HaywoodCounty",298,6
"HendersonCounty",1363,53
"HertfordCounty",283,11
"HokeCounty",670,8
"HydeCounty",37,0
"IredellCounty",1691,17
"JacksonCounty",394,3
"JohnstonCounty",3057,43
"JonesCounty",59,3
"LeeCounty",1199,10
"LenoirCounty",535,11
"LincolnCounty",746,3
"MaconCounty",446,2
"MadisonCounty",38,0
"MartinCounty",239,6
"McDowellCounty",604,9
"MecklenburgCounty",20864,210
"MitchellCounty",77,2
"MontgomeryCounty",587,13
"MooreCounty",890,20
"NashCounty",1038,11
"NewHanoverCounty",2337,19
"NorthamptonCounty",277,16
"OnslowCounty",930,10
"OrangeCounty",1286,45
"PamlicoCounty",58,1
"PasquotankCounty",351,17
"PenderCounty",619,3
"PerquimansCounty",67,2
"PersonCounty",193,2
"PittCounty",1766,11
"PolkCounty",137,5
"RandolphCounty",2054,36
"RichmondCounty",478,8
"RobesonCounty",2635,51
"RockinghamCounty",470,3
"RowanCounty",2007,48
"RutherfordCounty",642,13
"SampsonCounty",1421,12
"ScotlandCounty",281,2
"StanlyCounty",897,11
"StokesCounty",265,3
"SurryCounty",869,7
"SwainCounty",105,2
"TransylvaniaCounty",127,1
"TyrrellCounty",90,1
"UnionCounty",2802,40
"VanceCounty",731,40
"WakeCounty",11113,133
"WarrenCounty",240,6
"WashingtonCounty",120,3
"WataugaCounty",256,0
"WayneCounty",2312,37
"WilkesCounty",734,10
"WilsonCounty",1399,34
"YadkinCounty",490,6
"YanceyCounty",72,0
