"AlamanceCounty",18123,277
"AlexanderCounty",4391,84
"AlleghanyCounty",1049,5
"AnsonCounty",2580,55
"AsheCounty",2122,41
"AveryCounty",2125,20
"BeaufortCounty",4598,95
"BertieCounty",1765,43
"BladenCounty",3268,42
"BrunswickCounty",9136,152
"BuncombeCounty",17693,315
"BurkeCounty",9977,153
"CabarrusCounty",21879,257
"CaldwellCounty",9344,104
"CamdenCounty",663,5
"CarteretCounty",5126,54
"CaswellCounty",2174,27
"CatawbaCounty",19417,303
"ChathamCounty",4647,88
"CherokeeCounty",2571,34
"ChowanCounty",1463,23
"ClayCounty",768,18
"ClevelandCounty",11456,224
"ColumbusCounty",6326,151
"CravenCounty",9290,124
"CumberlandCounty",28815,303
"CurrituckCounty",1548,16
"DareCounty",2114,10
"DavidsonCounty",16545,187
"DavieCounty",4069,37
"DuplinCounty",6272,133
"DurhamCounty",25223,220
"EdgecombeCounty",5575,111
"ForsythCounty",35783,375
"FranklinCounty",6867,51
"GastonCounty",26527,426
"GatesCounty",736,13
"GrahamCounty",592,12
"GranvilleCounty",5942,82
"GreeneCounty",2329,44
"GuilfordCounty",47293,701
"HalifaxCounty",5579,111
"HarnettCounty",11586,171
"HaywoodCounty",4371,96
"HendersonCounty",10174,159
"HertfordCounty",2102,63
"HokeCounty",4674,55
"HydeCounty",669,9
"IredellCounty",18765,208
"JacksonCounty",3599,56
"JohnstonCounty",21558,221
"JonesCounty",846,27
"LeeCounty",6001,78
"LenoirCounty",5993,116
"LincolnCounty",10057,85
"MaconCounty",3138,37
"MadisonCounty",1573,41
"MartinCounty",2244,40
"McDowellCounty",5214,63
"MecklenburgCounty",111871,951
"MitchellCounty",1448,16
"MontgomeryCounty",3321,93
"MooreCounty",8883,188
"NashCounty",11489,189
"NewHanoverCounty",19173,165
"NorthamptonCounty",1874,59
"OnslowCounty",17020,143
"OrangeCounty",8534,101
"PamlicoCounty",1116,13
"PasquotankCounty",3369,80
"PenderCounty",5420,69
"PerquimansCounty",1014,12
"PersonCounty",3371,70
"PittCounty",19742,90
"PolkCounty",1476,29
"RandolphCounty",15018,227
"RichmondCounty",4655,93
"RobesonCounty",16443,234
"RockinghamCounty",7612,108
"RowanCounty",16843,302
"RutherfordCounty",7327,210
"SampsonCounty",7929,110
"ScotlandCounty",3789,85
"StanlyCounty",7809,132
"StokesCounty",4078,79
"SurryCounty",8205,161
"SwainCounty",1217,18
"TransylvaniaCounty",2379,32
"TyrrellCounty",319,6
"UnionCounty",24377,219
"VanceCounty",4936,86
"WakeCounty",87400,721
"WarrenCounty",1791,20
"WashingtonCounty",1073,31
"WataugaCounty",4621,31
"WayneCounty",11189,245
"WilkesCounty",6661,112
"WilsonCounty",9680,173
"YadkinCounty",4022,48
"YanceyCounty",1622,28
