"AlamanceCounty",14661,178
"AlexanderCounty",3685,66
"AlleghanyCounty",869,4
"AnsonCounty",2153,46
"AsheCounty",1755,37
"AveryCounty",1747,18
"BeaufortCounty",3975,76
"BertieCounty",1570,35
"BladenCounty",2762,35
"BrunswickCounty",7148,108
"BuncombeCounty",14193,270
"BurkeCounty",8709,116
"CabarrusCounty",17132,208
"CaldwellCounty",8237,60
"CamdenCounty",498,5
"CarteretCounty",4109,27
"CaswellCounty",1830,17
"CatawbaCounty",16507,255
"ChathamCounty",3927,70
"CherokeeCounty",1953,17
"ChowanCounty",1287,21
"ClayCounty",623,11
"ClevelandCounty",9649,203
"ColumbusCounty",5414,130
"CravenCounty",7621,110
"CumberlandCounty",22120,240
"CurrituckCounty",1191,14
"DareCounty",1776,7
"DavidsonCounty",13758,142
"DavieCounty",3274,22
"DuplinCounty",5413,120
"DurhamCounty",20241,181
"EdgecombeCounty",4258,92
"ForsythCounty",29601,299
"FranklinCounty",4885,41
"GastonCounty",22301,345
"GatesCounty",595,12
"GrahamCounty",541,12
"GranvilleCounty",4922,74
"GreeneCounty",2054,37
"GuilfordCounty",37244,454
"HalifaxCounty",4772,86
"HarnettCounty",8849,126
"HaywoodCounty",3578,81
"HendersonCounty",8200,127
"HertfordCounty",1864,55
"HokeCounty",3860,52
"HydeCounty",607,6
"IredellCounty",15286,169
"JacksonCounty",3107,46
"JohnstonCounty",16545,169
"JonesCounty",631,16
"LeeCounty",5091,65
"LenoirCounty",4988,96
"LincolnCounty",8267,57
"MaconCounty",2382,12
"MadisonCounty",1270,31
"MartinCounty",1943,34
"McDowellCounty",4506,54
"MecklenburgCounty",90768,795
"MitchellCounty",1197,15
"MontgomeryCounty",2842,74
"MooreCounty",7444,142
"NashCounty",8973,149
"NewHanoverCounty",14645,135
"NorthamptonCounty",1619,28
"OnslowCounty",13840,120
"OrangeCounty",7189,87
"PamlicoCounty",825,8
"PasquotankCounty",2849,74
"PenderCounty",4311,51
"PerquimansCounty",821,5
"PersonCounty",2728,57
"PittCounty",16233,72
"PolkCounty",1252,20
"RandolphCounty",12188,192
"RichmondCounty",3920,78
"RobesonCounty",13830,186
"RockinghamCounty",6485,51
"RowanCounty",13862,258
"RutherfordCounty",6441,186
"SampsonCounty",6328,84
"ScotlandCounty",3282,68
"StanlyCounty",6287,103
"StokesCounty",3400,60
"SurryCounty",6776,112
"SwainCounty",1098,16
"TransylvaniaCounty",1725,22
"TyrrellCounty",279,6
"UnionCounty",19305,168
"VanceCounty",3926,77
"WakeCounty",69394,496
"WarrenCounty",1504,15
"WashingtonCounty",871,24
"WataugaCounty",3586,26
"WayneCounty",9763,193
"WilkesCounty",5687,92
"WilsonCounty",7830,141
"YadkinCounty",3448,40
"YanceyCounty",1373,23
