"AlamanceCounty",2931,44
"AlexanderCounty",374,2
"AlleghanyCounty",193,0
"AnsonCounty",415,3
"AsheCounty",185,1
"AveryCounty",120,0
"BeaufortCounty",507,9
"BertieCounty",367,5
"BladenCounty",680,9
"BrunswickCounty",1361,24
"BuncombeCounty",2305,65
"BurkeCounty",1804,27
"CabarrusCounty",3014,51
"CaldwellCounty",1362,14
"CamdenCounty",89,2
"CarteretCounty",445,5
"CaswellCounty",222,2
"CatawbaCounty",2473,42
"ChathamCounty",1435,56
"CherokeeCounty",372,5
"ChowanCounty",187,2
"ClayCounty",83,1
"ClevelandCounty",1499,26
"ColumbusCounty",1054,50
"CravenCounty",879,26
"CumberlandCounty",3805,65
"CurrituckCounty",90,0
"DareCounty",233,2
"DavidsonCounty",2060,32
"DavieCounty",464,6
"DuplinCounty",2060,49
"DurhamCounty",6650,82
"EdgecombeCounty",857,17
"ForsythCounty",5915,69
"FranklinCounty",984,28
"GastonCounty",3877,62
"GatesCounty",74,2
"GrahamCounty",50,0
"GranvilleCounty",1448,39
"GreeneCounty",375,3
"GuilfordCounty",6479,163
"HalifaxCounty",830,9
"HarnettCounty",1521,45
"HaywoodCounty",491,25
"HendersonCounty",1661,59
"HertfordCounty",481,12
"HokeCounty",839,12
"HydeCounty",80,0
"IredellCounty",2230,18
"JacksonCounty",472,7
"JohnstonCounty",3645,49
"JonesCounty",126,6
"LeeCounty",1390,11
"LenoirCounty",735,11
"LincolnCounty",1041,10
"MaconCounty",520,2
"MadisonCounty",58,1
"MartinCounty",316,7
"McDowellCounty",757,24
"MecklenburgCounty",24408,274
"MitchellCounty",90,4
"MontgomeryCounty",804,17
"MooreCounty",1225,21
"NashCounty",1507,21
"NewHanoverCounty",2865,21
"NorthamptonCounty",332,17
"OnslowCounty",1391,14
"OrangeCounty",2025,50
"PamlicoCounty",91,2
"PasquotankCounty",512,22
"PenderCounty",738,4
"PerquimansCounty",111,2
"PersonCounty",282,2
"PittCounty",2855,15
"PolkCounty",210,6
"RandolphCounty",2332,43
"RichmondCounty",622,9
"RobesonCounty",3250,59
"RockinghamCounty",713,7
"RowanCounty",2616,56
"RutherfordCounty",897,18
"SampsonCounty",1566,20
"ScotlandCounty",569,8
"StanlyCounty",1400,31
"StokesCounty",320,3
"SurryCounty",1092,14
"SwainCounty",124,3
"TransylvaniaCounty",210,2
"TyrrellCounty",103,2
"UnionCounty",3732,47
"VanceCounty",866,42
"WakeCounty",14004,193
"WarrenCounty",281,6
"WashingtonCounty",168,4
"WataugaCounty",388,0
"WayneCounty",2712,50
"WilkesCounty",994,20
"WilsonCounty",1679,36
"YadkinCounty",602,7
"YanceyCounty",85,0
