"AlamanceCounty",17274,254
"AlexanderCounty",4255,83
"AlleghanyCounty",971,5
"AnsonCounty",2462,55
"AsheCounty",2016,41
"AveryCounty",2039,20
"BeaufortCounty",4448,94
"BertieCounty",1713,43
"BladenCounty",3139,41
"BrunswickCounty",8778,147
"BuncombeCounty",16840,311
"BurkeCounty",9695,148
"CabarrusCounty",20569,247
"CaldwellCounty",9086,102
"CamdenCounty",634,5
"CarteretCounty",4889,47
"CaswellCounty",2101,27
"CatawbaCounty",18516,295
"ChathamCounty",4477,85
"CherokeeCounty",2340,20
"ChowanCounty",1409,22
"ClayCounty",698,18
"ClevelandCounty",11049,222
"ColumbusCounty",6195,149
"CravenCounty",9022,122
"CumberlandCounty",26650,293
"CurrituckCounty",1482,15
"DareCounty",2031,8
"DavidsonCounty",15739,182
"DavieCounty",3899,37
"DuplinCounty",6076,128
"DurhamCounty",23910,216
"EdgecombeCounty",5230,106
"ForsythCounty",34201,367
"FranklinCounty",6279,48
"GastonCounty",25450,409
"GatesCounty",711,12
"GrahamCounty",572,12
"GranvilleCounty",5692,79
"GreeneCounty",2229,42
"GuilfordCounty",44634,634
"HalifaxCounty",5353,107
"HarnettCounty",10858,165
"HaywoodCounty",4168,92
"HendersonCounty",9760,153
"HertfordCounty",2040,63
"HokeCounty",4458,55
"HydeCounty",651,8
"IredellCounty",17840,205
"JacksonCounty",3535,56
"JohnstonCounty",19945,208
"JonesCounty",798,18
"LeeCounty",5770,76
"LenoirCounty",5726,110
"LincolnCounty",9539,85
"MaconCounty",2859,32
"MadisonCounty",1513,40
"MartinCounty",2189,38
"McDowellCounty",5088,63
"MecklenburgCounty",106108,921
"MitchellCounty",1340,16
"MontgomeryCounty",3245,93
"MooreCounty",8525,182
"NashCounty",10876,174
"NewHanoverCounty",18200,161
"NorthamptonCounty",1826,39
"OnslowCounty",15773,142
"OrangeCounty",8264,101
"PamlicoCounty",1097,13
"PasquotankCounty",3224,80
"PenderCounty",5136,69
"PerquimansCounty",952,9
"PersonCounty",3247,67
"PittCounty",18606,86
"PolkCounty",1432,27
"RandolphCounty",14620,221
"RichmondCounty",4479,92
"RobesonCounty",15901,227
"RockinghamCounty",7224,90
"RowanCounty",16080,299
"RutherfordCounty",7051,205
"SampsonCounty",7577,104
"ScotlandCounty",3629,82
"StanlyCounty",7470,112
"StokesCounty",3850,79
"SurryCounty",7895,156
"SwainCounty",1196,17
"TransylvaniaCounty",2167,29
"TyrrellCounty",310,6
"UnionCounty",23073,211
"VanceCounty",4766,85
"WakeCounty",83239,702
"WarrenCounty",1739,19
"WashingtonCounty",1035,31
"WataugaCounty",4347,30
"WayneCounty",10720,238
"WilkesCounty",6422,108
"WilsonCounty",9260,163
"YadkinCounty",3850,47
"YanceyCounty",1543,27
